ID	TARGET	TEXT
1519	俄罗斯在叙利亚的反恐行动	就是你们支持你们所谓的亲人组成反对派武装把你们的邻居叙利亚搞乱，让is趁机抢地盘。就算阿萨德腐败无能像最后的清政府，你们就全力去别人家杀人放火，也来一出八国联军进京？打着民主自由的旗号害的叙利亚硝烟弥漫百姓流离失所，这是赤裸裸的侵略。
1520	俄罗斯在叙利亚的反恐行动	 巴沙尔对信使 Igor Sergun说，如果他不再担任 叙利亚 总统， 俄罗斯 在 叙利亚 将没有未来。
1521	俄罗斯在叙利亚的反恐行动	美向普京“低头”了吗？未必！
1522	俄罗斯在叙利亚的反恐行动	4个满弹夹，外加枪里的，近100发子弹！
1523	俄罗斯在叙利亚的反恐行动	美分狗肯定会说让美国打击朝鲜，然后美国在朝鲜驻扎军事基地，掐住中国的喉咙，这样美分狗就会升级成美元狗。唇亡齿寒
1524	俄罗斯在叙利亚的反恐行动	俄实在没钱再发动俄土战争了！连打击IS都是找中国借的钱！
1525	俄罗斯在叙利亚的反恐行动	改一下《老炮儿》的一段台词：我能玩得起，可是收不住， 我可以强硬到让你惊讶， 也可以温暖到让你害怕， 我喝过最烈的酒 ，也放弃过最爱的人 ，我可以像个疯子一样的玩，也可以像个爷们一样工作 ，更可以在家里做贤夫良父，最重要的是一切的一切取决于你是谁……
1526	俄罗斯在叙利亚的反恐行动	是他俩在叙利亚打起来了么？
1527	俄罗斯在叙利亚的反恐行动	 麦凯恩想派地面部队大规模返回，不是为了打击IS，而是为了保护IS及其同伙不被 俄罗斯 随意暴打。看来，普京一脚踏进 叙利亚 反恐 ，的确是踩疼了美国的尾巴骨。
1528	俄罗斯在叙利亚的反恐行动	不是你干的是谁干的？ #我爱美酒#
1529	俄罗斯在叙利亚的反恐行动	普京聪明，试探成功
1530	俄罗斯在叙利亚的反恐行动	请问有个体营业执照。开了个体店面。对考公务员有没有影响啊？审核过不过的了啊？是不是必须得注销店面啊
1531	俄罗斯在叙利亚的反恐行动	“俄罗斯不是第一次遭遇野蛮的恐怖主义犯罪......我们没有忘记任何人，也没有忘记任何一件事”，“我们会将眼泪深藏于心，这将永远伴随我们”，“我们对这次袭击的追惩将不设期限，直到将他们全部绳之以法。不论罪犯逃到哪里，我们都会找到他们，在世界的任何角落我们都会对曾伤害我们的人进行惩罚”。
1532	俄罗斯在叙利亚的反恐行动	普京在位，小卡德罗夫不会反，他两是利益共同关系，但一旦普京帝位不稳，车臣这边必反。接下来就是俄罗斯帝国解体的节奏，顺序是车臣，印古什，达吉斯坦，鞑靼，萨哈，图瓦。。。德左，南奥，然后是边疆区和州
1533	俄罗斯在叙利亚的反恐行动	好乱啊，谁是谁，我已经晕了！
1534	俄罗斯在叙利亚的反恐行动	一国反人类。鉴定完毕！
1535	俄罗斯在叙利亚的反恐行动	俄在叙战略目的达到了，现重点防北约军事东进以及东北亚战略目的。
1536	俄罗斯在叙利亚的反恐行动	只要在球场上不怂，踢出真实的水平就行了！
1537	俄罗斯在叙利亚的反恐行动	地球村里的几个流氓抱团取暖
1538	俄罗斯在叙利亚的反恐行动	谁能解释一下为什么要排雷而不引爆
1539	俄罗斯在叙利亚的反恐行动	阿傻的，还没退位？
1540	俄罗斯在叙利亚的反恐行动	摆猪头不就好了
1541	俄罗斯在叙利亚的反恐行动	你特么是个慕洋犬？你除了个人吃 你还会造谣？
1542	俄罗斯在叙利亚的反恐行动	见好就收 玩玩得了呗 好
1543	俄罗斯在叙利亚的反恐行动	回覆 @杨帆bebe :在跪的正正就國內被炸, 國民被殺, 領空被侵, 都只能警告了事的國家
1544	俄罗斯在叙利亚的反恐行动	继续填海为佳，机会难得
1545	俄罗斯在叙利亚的反恐行动	美国的航母在哪里？
1546	俄罗斯在叙利亚的反恐行动	摘:美国总体的战略思想，特别是他们这个外交智囊的这帮人，总体战略思想是要支解叙利亚包括伊拉克，要在那个地方很可能鼓励库尔德人建国，这可能是一个长远战略，要实现这个长远战略的话，分治、支解叙利亚是问题的关键。/单一制国家与联邦制国家如何建立以及可以追溯到遥远古希腊的城邦同盟来源……
1547	俄罗斯在叙利亚的反恐行动	老毛子放话了 你敢飞我就敢打
1548	俄罗斯在叙利亚的反恐行动	估计阿萨德要疯了，老普和土美如同K线图，他活一会儿死一会儿，活活死死，死死活活。
1549	俄罗斯在叙利亚的反恐行动	 一年前还没有想到 叙利亚 的局势竟能够左右德国的未来。照这种打法，来德国的难民还不得几百万。他们打得热闹，德国买单，啥世道啊。// @德国的农村妇女 : 乱，我觉得 叙利亚 问题会升级// @高程CASS :这些天叙利亚局势好乱，感觉紧绷的弹簧一触即发。西方媒体和政要集体围攻 俄罗斯 ，各种突发事件层出不穷。。
1550	俄罗斯在叙利亚的反恐行动	截至目前，从各大俄媒来看，俄似乎仍未对此（“轰炸MSF医院”）事件作出任何反应
1551	俄罗斯在叙利亚的反恐行动	// @天下为公111l : 转发微博
1552	俄罗斯在叙利亚的反恐行动	观赏性有 ，可持续性不足……
1553	俄罗斯在叙利亚的反恐行动	和处理信访问题有点样。就历史包袱来说，日本，既不想付出太大的代价，又不想真正地对历史上的军国主义认错，还想找一个一劳永逸的办法解决，唯一可供选择的方式方法也许就是设置这种谈判，择机借助各种力量促成相关国家就历史问题达成一致意见，签署一个国家层面的协议，以后借此封上相关国家的嘴。
1554	俄罗斯在叙利亚的反恐行动	这次爆发出来少数裔的投票权是西方比较头疼的问题
1555	俄罗斯在叙利亚的反恐行动	原来微博网民里面这么多俄罗斯和土耳其的人
1556	俄罗斯在叙利亚的反恐行动	未到最后，不要轻言放弃！只有摆正了心态，安排好战木，主力和替补的合理轮换，过去的战绩只代表历史。
1557	俄罗斯在叙利亚的反恐行动	普京和邓文迪是真的不
1558	俄罗斯在叙利亚的反恐行动	 土耳其应该是背后有人策划的伏击。估计想破坏俄法 反恐 联盟及恢复反叙政府补给通道，土从IS购买原油的通道有可能被切断，一切为了利益。 俄罗斯 应和土大打嘴仗站在道德制高点，同时尽力切断叙反政府补给通道，同时继续俄法联合 反恐 打击IS可保住 叙利亚 。
1559	俄罗斯在叙利亚的反恐行动	太污染空气了吧
1560	俄罗斯在叙利亚的反恐行动	 @三星电子 @三星电视 三星电视质量差，谁买谁知道，售后比其产品本身质量更垃圾
1561	俄罗斯在叙利亚的反恐行动	相信老毛子的话就等于相信盐罐子里能够长出蛆。// @夜郎国主 : 不能信任老毛子的外交辞令。
1562	俄罗斯在叙利亚的反恐行动	 从部署上而言似乎也只能出动苏35机型才既可压住阵又可化解俄战机的不均衡状，但就我们而言也许有益，毕竟可有实战数据可供未来该机型入列后调校之用，安好。
1563	俄罗斯在叙利亚的反恐行动	凤凰卫视窦文涛粉丝群请加入 http://t.cn/R22fbeY
1564	俄罗斯在叙利亚的反恐行动	说明现在俄罗斯在上峰，喜闻乐见啊。应该狠揍美国支持的恐怖分子
1565	俄罗斯在叙利亚的反恐行动	这几个月因为工作原因一直无法听直播，之前就下班听11点的重播，现在怎么11点的也没了，所以只有偶尔听5点的，因为单位在三里屯德国大使馆跟前，都在戒严，所以今天开始放假了才可以听到直播了。
1566	俄罗斯在叙利亚的反恐行动	现在他们最不该招惹的就是美国.因为美国正顶着压力尽量不涉足此事太深.一旦美国被激怒对他们来说肯定是场灾难.中国当然是希望他们能更多的牵制美国
1567	俄罗斯在叙利亚的反恐行动	不言而喻！以前遮掩，今天不需要了
1568	俄罗斯在叙利亚的反恐行动	没有美国点头中国不敢参加。
1569	俄罗斯在叙利亚的反恐行动	需要资源的 私信我
1570	俄罗斯在叙利亚的反恐行动	在俄罗斯去叙利亚之前，每个月就有10难民涌入欧洲，俄罗斯去了之后，难民减少了很多，这位北约将领脑子有翔吧
1571	俄罗斯在叙利亚的反恐行动	因为俄国人喜欢去泰国旅游啊！！！
1572	俄罗斯在叙利亚的反恐行动	沙特这替罪羊 真挺无奈的
1573	俄罗斯在叙利亚的反恐行动	下一次直播是在什么时候呀？
1574	俄罗斯在叙利亚的反恐行动	沙特出动地面部队参战那就是个笑话，只要看看他们在也门的表现。但是土耳其出动地面部队却是大事件，不仅仅土耳其地面部队的战斗力，更主要的是土耳其的背后是北约，虽然北约未必愿意地面上动手，但是只要地上土耳其和俄罗斯发生冲突，理所当然土耳其可以关闭海峡，另一方面北约不得不做出选择
1575	俄罗斯在叙利亚的反恐行动	纸包不住火了，西洋镜穿帮了？// @高程CASS : // @苏梦夏 : 朋友 @环球时报系郝洲 写的文章，个人觉得是一篇很值得阅读的好文，不过我转发而已，不讨论也不评论~
1576	俄罗斯在叙利亚的反恐行动	谈国际政治，就一定要谈以色列和犹太利益集团。懂了以色列，就懂了国际政治。中国的草包教授，是装糊涂还是真傻？
1577	俄罗斯在叙利亚的反恐行动	我普京大帝正义的化身，来拯救那些处在水深火热之中的人民。
1578	俄罗斯在叙利亚的反恐行动	西方要支持土耳其和Isis的共同事业吗？
1579	俄罗斯在叙利亚的反恐行动	法国会继续坚持
1580	俄罗斯在叙利亚的反恐行动	暴病吗？下毒吧
1581	俄罗斯在叙利亚的反恐行动	所以看看老美的转变，还是实力论英雄，有实力才有话语权。当处于挨打的形势下，老美是不会心怀慈悲的，心里只有使劲打与继续打击对手。当你有了实力，美国就很现实地180度转变态度来与你口头谈判或分账，这就是美国人。这则例子给予中国人借鉴。
1582	俄罗斯在叙利亚的反恐行动	为啥不直接攻击美帝犹太资本老巢以色列，对付美帝不能手软妥协
1583	俄罗斯在叙利亚的反恐行动	很久很久以前有 有个后羿和十个太阳的故事……
1584	俄罗斯在叙利亚的反恐行动	美国人白搞 叙利亚还将长期分裂 巴沙尔能当蒋介石就不错了
1585	俄罗斯在叙利亚的反恐行动	这真和游戏一样啊，弄点黑鹰，小飞人的先炸矿车去。
1586	俄罗斯在叙利亚的反恐行动	对美国说它不要脸都是高抬它了，现在看到跟美国政客、美国外交相关的新闻都是看笑话的心态，调侃、吐槽就好啦，别的美里奸一律不配。// @高程CASS : 美国：俄罗斯背后支持乌东武装，那叫做赤裸裸的“侵略”；土耳其炮轰、空袭和地面部队开赴叙利亚，叫做“合法自卫权”。
1587	俄罗斯在叙利亚的反恐行动	干他，你在欧洲？你是亚洲
1588	俄罗斯在叙利亚的反恐行动	也就nginx被玩好了// @周云 : o… // @杨川 :
1589	俄罗斯在叙利亚的反恐行动	战略上来说，土耳其算是北约和美国的猪队友了吧，本来普京布置S400师出无名，这下已经顺理成章了拿下了主动权，国际战略还是需要策略大师行事，目前来看俄罗斯损失一架战机和飞行员，却挣来更多实际利益和主动权，北约估计掐死土耳其的心都有，当然，不排除美国借土耳其使俄罗斯和北约继续保持紧张状态
1590	俄罗斯在叙利亚的反恐行动	买Is石油的是土狗吧。。。
1591	俄罗斯在叙利亚的反恐行动	叙利亚打得这么惨，居然还可以踢足球，不容易啊
1592	俄罗斯在叙利亚的反恐行动	 @很想出去旅行的小胖子Daisy
1593	俄罗斯在叙利亚的反恐行动	俄罗斯立即就否认了。
1594	俄罗斯在叙利亚的反恐行动	没钱 了打个屁 普特勒
1595	俄罗斯在叙利亚的反恐行动	俄罗斯维持的是不至于一面倒，不是什么利益，战乱恰恰符合俄罗斯利益，这样就相当于变相减产，石油减少部分俄罗斯还有益价的办法，那就是中国。
1596	俄罗斯在叙利亚的反恐行动	 // @义勇军捍卫祖国 : 转发微博
1597	俄罗斯在叙利亚的反恐行动	// @北京麦子2010 : 老美就叙问题完全处于被动.您看：IS、努斯拉阵停不停火都的挨毛熊的空袭，也就这两支力量拿得出手，自由军基本属半吊子，一部分人跑另一部分死撑.（据叙报：截止到今天大马士革1200多缴械归顺）. 小的扶不起来，打得被世界公认为恐怖分子…这就是现状.// @高程CASS :原来美国扶持这么
1598	俄罗斯在叙利亚的反恐行动	 ，可歼灭一个排的isis 哦
1599	俄罗斯在叙利亚的反恐行动	// @新长征路上一小兵 : 转发微博
1600	俄罗斯在叙利亚的反恐行动	 →_→// @新娱乐在线丫蛋儿 :埃尔多安对IS高唱：因为我们是一家人，相亲相爱的一家人// @书房点兵 :一不小心，把实话说出来了// @观察者网 :土耳其总统埃尔多安同日也不示弱。他说土耳其击落俄战机完全符合规定，然后他又回击普京说， 俄罗斯 根本没 反恐 炸的都是 叙利亚 反对派中的土库曼人，是土耳其的亲人……
