ID	TARGET	TEXT	STANCE
1931	开放二胎	开放二胎的真正意义：让城市人口多生一倍养老金缴纳户，缴纳给谁呢？给那些根本不缴纳养老金的，而且老了还能享受养老金的那些国家蛀虫！(详细请百度最近的农村养老制度改革的相关信息)然后各种政策消灭独生子女的优待方案，逼着你们去生小奴隶反正你们是守法的 |上海·小杨...	AGAINST
1932	开放二胎	昨天看到一个二胎爸爸，坚持每天写育儿日记，二个孩子分开写，一人一半，并且一笔一画写，挺有感触的。	FAVOR
1933	开放二胎	自开放二胎之后，老大通过各种方式给父母证明自己一个人能行！	NONE
1934	开放二胎	每次哄闺女睡觉的那一个多小时，我都会默默的告诉自己二胎难以想象晚安！	AGAINST
1935	开放二胎	不知道为什么，周围很多人知道我怀二胎了，第一句就是：你们想要儿子？？？。。。为什么一定是想要儿子？坦白讲，我们全家，至今没有一个人跟我提过希望这个是儿子，反而都跟女儿说：给妹妹取个**名字好不好？？这个意外而来的小宝，我们从决定留下的那一刻起，就从没关心过是男是女的问题。	FAVOR
1936	开放二胎	床位不够，医疗人员不够？别那么麻烦了，直接限号限生吧！不交钱的摇号生，交钱的直接生，不交钱还想生的都给我憋着	AGAINST
1937	开放二胎	上小学后，我记得我坐在自家的地板上，一个人把木质的小家具一个一个摆开，然后自己给自己讲故事，那个时候都觉得自己好无聊好幼稚，然后默默地把它收了回去。开放二胎政策不够，再来一打娃娃吧	FAVOR
1938	开放二胎	女权主义者应该大力抨击这种梦想：做老大，生二胎，找小三……	AGAINST
1939	开放二胎	货币化安置，农地流转，开放二胎，产业向三四线转移。引导货币与人口的流向，可化解三四线城市的房地产库存。	FAVOR
1940	开放二胎	开放二胎政策的好处就是，再有人问我你怎么还不打算生的时候，我可以笑着反问：你准备的怎么样了？（我管你多少岁）	FAVOR
1941	开放二胎	深化改革，简政放权，复兴传统，打虎拍蝇。客观讲这几年下来值得肯定和兹瓷的东西不少，哭爹喊娘的不是意识形态上的极左渣滓就是既得利益的官僚。全面开放二胎政策得以顺利实施，也总算开始了对计生暴政的拨乱反正。当然，我们必须指出和强调，民族政策这一块，未见改善反而进一步恶化。	FAVOR
1942	开放二胎	最感人的二胎解释：在这个充满竞争、人情冷漠、充满功利的年代，父母最重要的不是给孩子留下金钱和房子，而是给他留下一个能为她拼命的亲人	FAVOR
1943	开放二胎	皇恩浩荡，终于开放二胎政策了。记得小时候经常看到乡里下派工作组到农村，对于超生的罚款，交不起罚款的把你家猪赶走，上房揭瓦。正在怀孕的强行流产，如果找不到孕妇就祸及你的亲属。	FAVOR
1944	开放二胎	「《情谜睡美人》凌潇肃自曝停工照顾唐一菲」24日，有这样一个巧合：姚晨在某电影发布会上自曝已怀上二胎，预产期在今年11月份，而当天，她的前夫凌潇肃出席都市情感剧《情谜睡美人》在京的发布会，不仅笑言自己当奶爸是最出色的，还自曝自己从去年九月份就停工在家照顾老婆唐一菲，秀气了恩爱，同样幸	FAVOR
1945	开放二胎	这个周末，昌平妇幼保健院和密云妇幼保健院通过健康教育大课堂，应对二孩冲击！除了健康教育工作姐妹们，两个主管院长也全程在现场，还有很多抱着头胎的二胎妈妈和准爸爸……感动感动感动！	FAVOR
1946	开放二胎	#拟取消晚婚晚育奖励#生二胎的时候罚款，一声令下，开放二胎，就逼的我们结婚，婚假都没有怎么去度蜜月，造娃子。将来是不是晚婚都要罚款，现在想想，高中毕业就应该结婚生娃。被伟大的祖国忽悠的够够的了。	AGAINST
1947	开放二胎	产后收腹带➕塑腿带😋😋😋产后肉肉需要立即复位哈哈哈！避免松弛下垂，肚子很关键，这款的话很适合对身材要求高的辣妈哦！哈哈哈据说不会松也不会难受，塑形很赞！我是没机会用啦生二胎的妈咪赶紧咯！腿部的也很舒服，缓解腿部压力，塑形瘦腿！	FAVOR
1948	开放二胎	唉我還是覺得國家開放二胎政策是有根據的⋯我應該屬於好公民那種吧hhhhhhh畢竟要從長遠來看國家發展啊。現在社會資源不足也是個問題⋯但與其一直獨生到問題越來越嚴重不如多方面下手⋯好吧學生狗我還是先去看書吧	FAVOR
1949	开放二胎	相关单位对医闹处理一直不令人满意，我想开一个脑洞，老龄化导致开放二胎，那老龄化会不会导致某些组织希望老人们死的快点呢，怎么才能死的快点，医生消极工作，汇报完毕	AGAINST
1950	开放二胎	#二胎家庭专车，给你不一样的贴心# 距离海马V70北京车展上市还有两天，三代同堂，二胎时代，二胎家庭专车海马v70，用宽敞的空间释放拥挤，三代人一起出行不是梦！@海马汽车 |菏泽·单县...	FAVOR
1951	开放二胎	2016年1月1日国家开放二胎政策，无非是想让国家强大。可是最近出现假疫苗事件，接种疫苗的孩子可能会出现很多问题，严重的会有生命危险。那么能长大成人的孩子会有多少？开放二胎与不开放二胎有何区别？只是给了一些家庭希望，又增加了失望罢了！	AGAINST
1952	开放二胎	回复了【不孕不育，想要怀二胎】女方来月经2-5天空腹抽血查内分泌，月经干净3-7天做输卵管造影（前3天内避免同房），男方不同房2-7天行精液检查。查完后确定下一步治疗计划。祝顺利！ 建议：	NONE
1953	开放二胎	微博某些人优越感真是强啊 动不动就要把农村人拉出来嘲讽一番 之前开放二胎就嘲笑农村人使劲生 你妹的 农村一直都是二胎好吗 这次零零后生孩子 又说农村人喜欢乱搞 嗯嗯 ？ 人家还是市县里的 就踏马农村人了 你让村里出来的脸往哪儿搁 你吃的米还是农民种的呢 你说不定每天挤着地铁 住着蜗居 计划菜钱 	FAVOR
1954	开放二胎	#王青超级大首映#预祝今天青哥大首映录制一切顺利#王青冯建宇无限斗界#打卡，加油工作才有资本养二胎	FAVOR
1955	开放二胎	#生孩须排号#计划生育的时候，女性结扎，大月份引产比比皆是。开放二胎女性要付出自己的职业生涯。真让人绝望。	AGAINST
1956	开放二胎	苦逼的一周又开始了，每天5:50起床，老妈真是受不鸟。下半年初二儿子就能住校了，我的苦日子也算熬到头了。所以那些天天在我耳边唠叨生二胎的都一边玩去，到时我开始享受生活，到处旅行，你们还苦哈哈的在换尿片，接送孩子，想想都嘚瑟。	NONE
1957	开放二胎	24日2130讲书睡。自己说高兴的事：今天学京剧的时候，爷爷说我也可以上台表演了；今天我和妈妈去上金宝贝了，还有爸爸也去了，进屋的时候妈妈进来了，突然爸爸进来了。给爷爷唱戏时艺术课分享时都紧张。说想买玩具，后告诉爸爸：只是想买点啥，并非特别想要。改买了布娃娃，起名：蝴蝶。说是二胎。。。	FAVOR
1958	开放二胎	又是一个催生的，生为婆婆也是个过来人，不造生小孩有多痛苦吗？耽误工作先不说，光是怀孕有多痛苦难道不造吗？！真不造国家开放二胎政策害苦了多少妇女…	AGAINST
1959	开放二胎	初一到初三，听到的最多的来自长辈的话：“家里就一个（孩子）？”“再要一个吧。”连九十多岁家里连电视都没有的太奶奶（辈分上的）都知道国家开放二胎政策拜年不忘劝我爹我娘再生一个娃，我还能说些什么呢？【好想打人，可是不能动手。【好生气哦，可是还要保持微笑。	AGAINST
1960	开放二胎	12点，鬼子杯赛，浦和vs太阳神。中立场居然还让半一，这不是坑爹么，理由比中国缺少劳动力，开放二胎还扯，推荐太阳神受让半一	AGAINST
1961	开放二胎	计划生育已经开放二胎政策，你愿意生两小孩吗？	NONE
1962	开放二胎	今晚手机不行！大姚唐嫣答应我我一定要把你们拍美！！点赞评论够1000发李晨大姚唐嫣王一博美照#姚晨怀二胎# 不要羡慕姐的零距离	NONE
1963	开放二胎	回到了和平的二胎生活	FAVOR
1964	开放二胎	现在的小屁孩真不讲道理，国家开放二胎政策干什么，为了让世界充满熊孩子吗？想想父母把我养成这样真不容易，不说知书达礼吧，但是也挺礼貌的吧所以2016第一个愿望许给爸妈	AGAINST
1965	开放二胎	中國人口日漸老齡化加上現代年輕人普遍結婚晚的現狀，不得不迫使政府開放二胎，新生嬰兒才是未來。 人活著就應該對社會做出貢獻，讓我們傳遞正能量。	FAVOR
1966	开放二胎	大部分人的问题都是小时候原生家庭带出来的 世上本没熊孩子 只是熊父母带出来的 如果要成为父母需要上岗证的话相信中国会有近一大半的父母没资格 如今国家居然还开放二胎 哎 不晓得若干年后会出现多少家庭以及社会问题擦！这大清老早的劳资是有多么的忧国忧民呐	AGAINST
1967	开放二胎	2015已走远，2016迎面面来！开放二胎，拒绝套套！	FAVOR
1968	开放二胎	如果，你的爱和精力只够给一个孩子，那就不要生二胎。你为这个世界带来一个新生命，就要确保有能力做好你为他该做的事情，这是对一个新生命的负责，也是对社会的负责…… |西安·长安...	NONE
1969	开放二胎	#风中的四叶草#姚晨怀二胎！天下虐恋莫过于此！当女孩和男孩同时爱上了一个男孩！注定有个人会伤情|秒拍视频 @音乐人魏碧海	NONE
1970	开放二胎	全面开放二胎政策后，如何怀上健康二宝又成了各位妈妈的头等大事！	FAVOR
1971	开放二胎	今早起床间隔做了个梦，梦到了老虎，@米哟呼___呼_____呼__ 说这是要生男球的节奏说好的小公举只能等二胎了	FAVOR
1972	开放二胎	开放二胎就是国家为了防止房价暴跌泡沫经济崩盘想出来的饮鸩止渴的办法。真有傻逼前赴后继的往前赶。你们这些无知的人类。	AGAINST
1973	开放二胎	#离婚要限号#想通过限号降低离婚率？通过车牌限号 交通有多大改善？限购房 房价只有在飙升！限制人口 搞计划生育 现在好了 玩开放二胎！事情始终是要发生的 你说通过调解员调节 通过限号来降低离婚率 这事办的~以后做事记得用脑子啊 用屁股想出来的都是馊主意一天天被这些SB政策弄得闹心	AGAINST
1974	开放二胎	今晚又说起生二胎的事情，本来说这个事情我就烦，刚好正值生理期，一说我心情糟透了，反应大了点，老太就不干了，一边愤愤的说她能活几年，不关她的事，说是为我好，以后靠他们养老，她还以为是以前的社会，给打算靠子女养老，不啃老就不错了目前的现实是最理想的结果也是小宝至少是终身需要我们关注的	AGAINST
1975	开放二胎	开放二胎。豆包哥哥的麻瓜儿弟弟。 |重庆·新天...	FAVOR
1976	开放二胎	【37岁姚晨自曝已怀二胎 预产期在11月】4月24日，在出席电影《梦想合伙人》发布会时，37岁的姚晨自曝已经怀上第二胎，预产期预计在11月份。早前出席各种活动，姚晨也曾不止一次表示有意生二胎，为儿子小土豆添个伴。明星们纷纷加入二胎、三胎生娃队伍中，今年猴宝宝又添一枚呦!http://t.cn/Rq0btr1	FAVOR
